t,x
15.917000000000002,-0.260498
15.918,-0.361323
15.919,-0.32444
15.920000000000002,-0.397471
15.921,-0.516951
15.922,0.050452
15.923000000000002,-0.699718
15.924,-0.240751
15.925,-0.646269
15.926000000000002,-0.265986
15.927,-0.446057
15.928,-0.515369
15.929000000000002,-0.400336
15.93,-0.926922
15.931,-0.017479
15.932000000000002,-0.132525
15.933000000000002,-0.793413
15.934,-0.291729
15.935,-0.354323
15.936000000000002,-0.5285
15.937,-0.169372
15.938,-0.508826
15.939000000000002,-0.459377
15.94,-0.401435
15.941,-0.536872
15.942000000000002,-0.228466
15.943,-0.677748
15.944,-0.828856
15.945000000000002,-0.350056
15.946000000000002,-0.679992
15.947,-0.55271
15.948000000000002,-0.897813
15.949000000000002,-0.24771
15.95,-0.288537
15.951,-0.597185
15.952000000000002,-0.727116
15.953,-0.251566
15.954,-0.275659
15.955000000000002,-0.439618
15.956,-0.344438
15.957,-0.700686
15.958000000000002,-0.471617
15.959,-0.359235
15.96,-0.403704
15.961000000000002,-0.44139
15.962000000000002,-0.705745
15.963,-0.6665
15.964000000000002,-0.156234
15.965000000000002,-0.451773
15.966,-0.773516
15.967,-0.870353
15.968000000000002,-0.577623
15.969,-0.884222
15.97,-0.664729
15.971000000000002,-0.087196
15.972,-0.279699
15.973,-0.702103
15.974000000000002,-0.763741
15.975,-0.311953
15.976,-0.535912
15.977000000000002,-0.064958
15.978000000000002,-0.462811
15.979,-0.22082
15.98,-0.405789
15.981000000000002,-0.368477
15.982,-0.603723
15.983,-0.317422
15.984000000000002,-0.630472
15.985,-0.588244
15.986,-0.579931
15.987000000000002,-0.426402
15.988,-0.720986
15.989,-0.390454
15.990000000000002,-0.332092
15.991,-0.576151
15.992,-0.435788
15.993000000000002,-0.402972
15.994000000000002,-0.268387
15.995,-0.489138
15.996,-0.381579
15.997000000000002,-0.654472
15.998,-0.614545
15.999,-0.37383
16.0,-0.845283
16.001,-0.953287
16.002000000000002,-0.511366
16.003,-0.621108
16.004,-0.665909
16.005000000000003,-0.324906
16.006,-0.555814
16.007,-0.433974
16.008000000000003,-1.065555
16.009,-0.444371
16.01,-0.388524
16.011000000000003,-0.494721
16.012,-0.365778
16.013,-0.629301
16.014000000000003,-0.364907
16.015,-0.383517
16.016000000000002,-0.359759
16.017000000000003,-0.490157
16.018,-0.49123
16.019000000000002,-0.518884
16.02,-0.732489
16.021,-0.33774
16.022000000000002,-0.500302
16.023,-0.789165
16.024,-0.404034
16.025000000000002,-0.35033
16.026,-0.546554
16.027,-0.408116
16.028000000000002,-0.425441
16.029,-0.493434
16.03,-0.311896
16.031000000000002,-0.177067
16.032,-0.512112
16.033,-0.631162
16.034000000000002,-0.902853
16.035,-0.386019
16.036,-0.456562
16.037000000000003,-0.665505
16.038,-0.270891
16.039,-0.406608
16.040000000000003,-0.343623
16.041,-0.54032
16.042,-0.519084
16.043000000000003,-0.582214
16.044,-0.27484
16.045,-0.78607
16.046000000000003,-0.681212
16.047,-0.452721
16.048000000000002,-0.265108
16.049000000000003,-0.576544
16.05,-0.555161
16.051000000000002,-0.655038
16.052,-0.574478
16.053,-0.2417
16.054000000000002,-0.347276
16.055,-0.608736
16.056,-0.911371
16.057000000000002,-0.074364
16.058,-0.151974
16.059,-0.36445
16.060000000000002,-0.553997
16.061,-0.419783
16.062,-0.489911
16.063000000000002,-0.87855
16.064,-0.54886
16.065,-0.398541
16.066000000000003,-0.122858
16.067,-0.230581
16.068,-0.562671
16.069000000000003,-0.592964
16.07,-0.379062
16.071,-0.541141
16.072000000000003,-0.608901
16.073,-0.644964
16.074,-0.651145
16.075000000000003,-0.784808
16.076,-0.084
16.077,-0.479838
16.078000000000003,-0.783071
16.079,-0.497427
16.080000000000002,-0.369921
16.081000000000003,-0.20274
16.082,-0.291733
16.083000000000002,-0.194515
16.084,-0.501824
16.085,-0.683641
16.086000000000002,-0.789776
16.087,-0.330535
16.088,-0.360494
16.089000000000002,-0.343898
16.09,-0.612783
16.091,-0.297261
16.092000000000002,-0.090826
16.093,-0.283703
16.094,-0.239736
16.095000000000002,-0.347932
16.096,-0.319598
16.097,-0.901358
16.098000000000003,-0.491836
16.099,-0.615221
16.1,-0.160205
16.101000000000003,-0.526058
16.102,-0.772963
16.103,-0.693032
16.104000000000003,-0.294963
16.105,-0.034052
16.106,-0.417735
16.107000000000003,-0.548944
16.108,-0.534568
16.109,-0.620763
16.110000000000003,-0.377796
16.111,-0.253775
16.112000000000002,-0.482752
16.113,-0.408325
16.114,-0.500268
16.115000000000002,-0.488567
16.116,-0.749409
16.117,-0.40318
16.118000000000002,-0.145296
16.119,-0.242662
16.12,-0.581039
16.121000000000002,-0.689936
16.122,-0.160019
16.123,-0.382876
16.124000000000002,-0.384067
16.125,-0.328368
16.126,-0.521987
16.127000000000002,-0.307606
16.128,-0.216483
16.129,-0.745464
16.130000000000003,-0.506419
16.131,-0.544866
16.132,-0.336231
16.133000000000003,-0.465889
16.134,-0.363718
16.135,-0.38137
16.136000000000003,-0.398627
16.137,-0.299576
16.138,-0.354269
16.139000000000003,-0.442784
16.14,-0.682694
16.141000000000002,-0.134879
16.142000000000003,-0.794285
16.143,-0.13737
16.144000000000002,-0.136975
16.145,-0.439313
16.146,-0.516161
16.147000000000002,-0.610431
16.148,-0.229067
16.149,-0.367134
16.150000000000002,-0.488011
16.151,-0.140948
16.152,-0.785384
16.153000000000002,-0.706374
16.154,-0.787662
16.155,-0.430863
16.156000000000002,-0.308412
16.157,-0.684202
16.158,-0.79479
16.159000000000002,-0.640275
16.16,-0.841169
16.161,-0.433133
16.162000000000003,-0.716028
16.163,-0.476548
16.164,-0.526572
16.165000000000003,-0.084232
16.166,-0.317547
16.167,-0.395357
16.168000000000003,-0.431064
16.169,-0.211255
16.17,-0.551856
16.171000000000003,-0.85958
16.172,-0.615373
16.173000000000002,-0.536523
16.174000000000003,-0.382951
16.175,-0.645087
16.176000000000002,-0.055204
16.177,-0.716431
16.178,-0.020465
16.179000000000002,-0.563766
16.18,-0.600308
16.181,-0.177888
16.182000000000002,-0.791845
16.183,0.152375
16.184,-0.298805
16.185000000000002,-0.37987
16.186,-0.584695
16.187,-0.608654
16.188000000000002,-0.701837
16.189,-0.578324
16.19,-0.22599
16.191000000000003,-0.411785
16.192,-0.784569
16.193,-0.647856
16.194000000000003,-0.7325
16.195,-0.113449
16.196,-0.473034
16.197000000000003,-0.636717
16.198,-0.47398
16.199,-0.573312
16.200000000000003,-0.519888
16.201,-0.844886
16.202,-0.574219
16.203000000000003,-0.429975
16.204,-0.489032
16.205000000000002,-0.555073
16.206000000000003,-0.460159
16.207,-0.356931
16.208000000000002,-0.705618
16.209,-0.351136
16.21,-0.158409
16.211000000000002,-0.30979
16.212,-0.52864
16.213,-0.422154
16.214000000000002,-0.589355
16.215,-0.694776
16.216,-0.613669
16.217000000000002,-0.707623
16.218,-0.333638
16.219,-0.276557
16.220000000000002,-0.369306
16.221,-0.877123
16.222,-0.278094
16.223000000000003,-0.958819
16.224,-0.299786
16.225,-0.482629
16.226000000000003,-0.510647
16.227,-0.427577
16.228,-0.330363
16.229000000000003,-0.227776
16.23,-0.484628
16.231,-0.811662
16.232000000000003,-0.156363
16.233,-0.467349
16.234,-0.597013
16.235000000000003,-0.508347
16.236,-0.785475
16.237000000000002,-0.370265
16.238000000000003,-0.228144
16.239,-0.407266
16.240000000000002,-0.540973
16.241,-0.73899
16.242,-0.46471
16.243000000000002,-0.488333
16.244,-0.498378
16.245,-0.928605
16.246000000000002,0.012494
16.247,-0.229963
16.248,-0.386502
16.249000000000002,-0.71769
16.25,-0.294157
16.251,-0.387959
16.252000000000002,-0.448552
16.253,0.122703
16.254,-0.432711
16.255000000000003,-0.441095
16.256,-0.545118
16.257,-0.490341
16.258000000000003,-0.587564
16.259,-0.280473
16.26,-0.975699
16.261000000000003,-0.419161
16.262,-0.381743
16.263,-0.349577
16.264000000000003,-0.918749
16.265,-0.325907
16.266000000000002,-0.498939
16.267000000000003,-0.36487
16.268,-0.688356
16.269000000000002,-0.388958
16.27,-0.134268
16.271,-0.329476
16.272000000000002,-0.37603
16.273,-0.582195
16.274,-0.288552
16.275000000000002,-0.481408
16.276,-0.368279
16.277,-0.269902
16.278000000000002,-0.403162
16.279,-0.315835
16.28,-0.445216
16.281000000000002,-0.002284
16.282,-0.185711
16.283,0.017306
16.284000000000002,-0.710187
16.285,-0.750188
16.286,-0.61464
16.287000000000003,-0.42682
16.288,-0.151062
16.289,-0.578685
16.290000000000003,-1.005834
16.291,-0.478548
16.292,-0.595306
16.293000000000003,-0.530964
16.294,-0.560135
16.295,-0.629243
16.296000000000003,-0.44618
16.297,-0.273166
16.298000000000002,-0.49507
16.299000000000003,-0.118746
16.3,-0.078373
16.301000000000002,-0.269362
16.302,-0.245584
16.303,-0.178628
16.304000000000002,-0.246396
16.305,-0.292615
16.306,-0.368476
16.307000000000002,-0.409582
16.308,-0.688497
16.309,-0.158
16.310000000000002,-0.297498
16.311,-0.616941
16.312,-0.390905
16.313000000000002,-0.481101
16.314,-0.517809
16.315,-0.658777
16.316000000000003,-0.420708
16.317,-0.496128
16.318,-0.441916
16.319000000000003,-0.449696
16.32,-0.511819
16.321,-0.578499
16.322000000000003,-0.49545
16.323,-0.22338
16.324,-0.848747
16.325000000000003,-0.821016
16.326,-0.360477
16.327,-0.267788
16.328000000000003,-0.714961
16.329,-0.308945
16.330000000000002,-0.839381
16.331000000000003,-0.395649
16.332,-0.390418
16.333000000000002,-0.391261
16.334,-0.393903
16.335,-0.102195
16.336000000000002,-0.582478
16.337,-0.440763
16.338,-0.47667
16.339000000000002,-0.636998
16.34,-0.27236
16.341,-0.387261
16.342000000000002,-0.748348
16.343,-0.747383
16.344,-0.512642
16.345000000000002,-0.393822
16.346,-0.51223
16.347,-0.378217
16.348000000000003,-0.740306
16.349,-0.23884
16.35,-0.923863
16.351000000000003,-0.385301
16.352,-0.676023
16.353,-0.589624
16.354000000000003,-0.06544
16.355,-0.547703
16.356,-0.567972
16.357000000000003,-0.675111
16.358,-0.905875
16.359,-0.579675
16.360000000000003,-0.610642
16.361,-0.58856
16.362000000000002,-0.273232
16.363000000000003,-0.19879
16.364,-0.287707
16.365000000000002,-0.683141
16.366,-0.42604
16.367,-0.276544
16.368000000000002,-0.821666
16.369,-0.263719
16.37,-0.521304
16.371000000000002,-0.709981
16.372,-0.452133
16.373,-0.46567
16.374000000000002,-0.581686
16.375,-0.23995
16.376,-0.440703
16.377000000000002,-0.487641
16.378,-0.879653
16.379,-0.277978
16.380000000000003,-0.369842
16.381,-0.554456
16.382,-0.619381
16.383000000000003,0.019369
16.384,-0.379507
16.385,-0.50989
16.386000000000003,-0.789222
16.387,-0.91688
16.388,-0.385769
16.389000000000003,-1.199124
16.39,-0.962145
16.391000000000002,-0.724406
16.392000000000003,-0.402294
16.393,-0.536913
16.394000000000002,-0.42994
16.395,-0.212233
16.396,-0.46826
16.397000000000002,-0.651821
16.398,-0.443912
16.399,-0.414582
16.400000000000002,-0.556868
16.401,-0.221472
16.402,-0.796892
16.403000000000002,-0.680474
16.404,-0.333768
16.405,-0.234714
16.406000000000002,-0.827373
16.407,0.073772
16.408,-0.466803
16.409000000000002,-0.015646
16.41,-0.1834
16.411,-0.670417
16.412000000000003,-0.59563
16.413,-0.142903
16.414,-0.412965
16.415000000000003,-0.312866
16.416,-0.454952
16.417,-0.440117
16.418000000000003,-0.705557
16.419,-0.664018
16.42,-0.438934
16.421000000000003,-0.401469
16.422,-0.561703
16.423000000000002,-0.656199
16.424000000000003,-0.30709
16.425,-0.503247
16.426000000000002,-0.555835
16.427,-0.63845
16.428,-0.175823
16.429000000000002,-0.315795
16.43,-0.451913
16.431,-0.369606
16.432000000000002,-0.585
16.433,-0.41582
16.434,-0.588941
16.435000000000002,-0.28766
16.436,-0.345148
16.437,-0.479817
16.438000000000002,-0.337406
16.439,-0.634792
16.44,-0.294248
16.441000000000003,-0.507261
16.442,-0.409807
16.443,-0.413696
16.444000000000003,-0.677903
16.445,-0.576296
16.446,-0.463563
16.447000000000003,-0.296705
16.448,-0.327539
16.449,-0.178874
16.450000000000003,-0.4395
16.451,-0.422711
16.452,-0.525385
16.453000000000003,-0.57142
16.454,-0.345401
16.455000000000002,-0.552778
16.456000000000003,-0.411634
16.457,-0.22525
16.458000000000002,-0.932521
16.459,-0.641943
16.46,-0.551704
16.461000000000002,-0.491514
16.462,-0.388949
16.463,-0.010261
16.464000000000002,-0.495612
16.465,-0.414202
16.466,-0.490126
16.467000000000002,-0.385054
16.468,-0.551794
16.469,-0.371189
16.470000000000002,-0.2641
16.471,-0.398317
16.472,-0.449093
16.473000000000003,-0.814994
16.474,-0.368032
16.475,-0.204061
16.476000000000003,-0.663972
16.477,-0.527788
16.478,-0.410096
16.479000000000003,-0.495514
16.48,-0.582626
16.481,-0.790768
16.482000000000003,-0.094391
16.483,-0.132571
16.484,-0.430278
16.485000000000003,-0.511623
16.486,-0.702877
16.487000000000002,-0.486773
16.488000000000003,-0.589469
16.489,0.054195
16.490000000000002,-0.635856
16.491,-0.486248
16.492,-0.338536
16.493000000000002,-0.346472
16.494,-0.220123
16.495,-0.703519
16.496000000000002,-0.394194
16.497,-0.394257
16.498,-0.48029
16.499000000000002,-0.364339
16.5,-0.555648
16.501,-0.051353
16.502000000000002,-0.60667
16.503,-0.553179
16.504,-0.402855
16.505000000000003,-0.623963
16.506,-0.441504
16.507,-0.513029
16.508000000000003,-0.324521
16.509,-0.827814
16.51,-0.601269
16.511000000000003,-0.388696
16.512,-0.377868
16.513,-0.561955
16.514000000000003,-0.776568
16.515,-0.410256
16.516000000000002,-0.219636
16.517000000000003,-0.65816
16.518,-0.113968
16.519000000000002,-0.665932
16.520000000000003,-0.113785
16.521,-0.452498
16.522000000000002,-0.33671
16.523,-0.406556
16.524,-0.417321
16.525000000000002,-0.755547
16.526,-0.350767
16.527,-0.664241
16.528000000000002,-0.571707
16.529,-0.681748
16.53,-0.675779
16.531000000000002,-0.397749
16.532,-0.068524
16.533,-0.193191
16.534000000000002,-0.244181
16.535,-0.410491
16.536,-0.421732
16.537000000000003,-0.500237
16.538,-0.686136
16.539,-0.288548
16.540000000000003,-0.474183
16.541,-0.649123
16.542,-0.668787
16.543000000000003,-0.509967
16.544,-0.415104
16.545,-0.305517
16.546000000000003,-0.404566
16.547,-0.231043
16.548000000000002,-0.072855
16.549000000000003,-0.44721
16.55,-0.370499
16.551000000000002,-0.36402
16.552,-0.57357
16.553,-0.500615
16.554000000000002,-0.575124
16.555,-0.670019
16.556,-0.415795
16.557000000000002,-0.538578
16.558,-0.165911
16.559,-0.496003
16.560000000000002,-0.278888
16.561,-0.400639
16.562,-0.63499
16.563000000000002,-0.294229
16.564,-0.432384
16.565,-0.668965
16.566000000000003,-0.224173
16.567,-0.507215
16.568,-0.380032
16.569000000000003,-0.782863
16.57,-0.584954
16.571,-1.020729
16.572000000000003,-0.551574
16.573,-0.342154
16.574,-0.477393
16.575000000000003,-0.322597
16.576,-0.539291
16.577,-0.396423
16.578000000000003,-0.227658
16.579,-0.45137
16.580000000000002,-0.659015
16.581000000000003,-0.469508
16.582,-0.598153
16.583000000000002,-0.505964
16.584,-0.279667
16.585,-0.538875
16.586000000000002,-0.833001
16.587,-0.425666
16.588,-0.504689
16.589000000000002,-0.858649
16.59,-0.547632
16.591,-0.316467
16.592000000000002,-0.350921
16.593,-0.396162
16.594,-0.395693
16.595000000000002,-0.427752
16.596,-0.504049
16.597,-0.70001
16.598000000000003,-0.344913
16.599,-0.239083
16.6,-0.258094
16.601000000000003,-0.832985
16.602,-0.845274
16.603,-0.398679
16.604000000000003,-0.651592
16.605,-0.560251
16.606,-0.507193
16.607000000000003,-0.617797
16.608,-0.437827
16.609,-0.012722
16.610000000000003,-0.424187
16.611,-0.559402
16.612000000000002,-0.136059
16.613000000000003,-0.438206
16.614,-0.679349
16.615000000000002,-0.733823
16.616,-0.527341
16.617,-0.332092
16.618000000000002,-0.619416
16.619,-0.42573
16.62,-0.747574
16.621000000000002,-0.286074
16.622,-0.65186
16.623,-0.789222
16.624000000000002,-0.45558
16.625,-0.725897
16.626,-0.286119
16.627000000000002,-0.212627
16.628,-0.230044
16.629,-0.560789
16.630000000000003,-0.564975
16.631,-0.266058
16.632,-0.363767
16.633000000000003,-0.234171
16.634,-0.234146
16.635,-0.302792
16.636000000000003,-0.258777
16.637,-0.424771
16.638,-0.316724
16.639000000000003,-0.543446
16.64,-0.573812
16.641000000000002,-0.41976
16.642000000000003,-0.568535
16.643,-1.042171
16.644000000000002,-0.375201
16.645000000000003,-0.41586
16.646,-0.604043
16.647000000000002,-0.773801
16.648,-0.232779
16.649,-0.574183
16.650000000000002,-0.641326
16.651,-0.634766
16.652,-0.317589
16.653000000000002,-0.492102
16.654,-0.641056
16.655,-0.535148
16.656000000000002,-0.981158
16.657,-0.412924
16.658,-0.660702
16.659000000000002,-0.692094
16.66,-0.484639
16.661,-0.395804
16.662000000000003,-0.479992
16.663,-0.761005
16.664,-0.595639
16.665000000000003,-0.335869
16.666,-0.715051
16.667,-0.697257
16.668000000000003,-0.379512
16.669,-0.258962
16.67,-0.402645
16.671000000000003,-0.673927
16.672,-0.578998
16.673000000000002,-0.695582
16.674000000000003,-0.460106
16.675,-0.464391
16.676000000000002,0.088729
16.677,-0.533175
16.678,-0.307781
16.679000000000002,-0.085114
16.68,-0.355162
16.681,-0.625349
16.682000000000002,-0.773869
16.683,-0.270111
16.684,-0.218815
16.685000000000002,-0.561134
16.686,-0.277288
16.687,-0.701749
16.688000000000002,-0.457831
16.689,-0.448637
16.69,-0.711378
16.691000000000003,-0.83358
16.692,-0.467469
16.693,-0.355239
16.694000000000003,-0.433797
16.695,-0.47502
16.696,-0.79637
16.697000000000003,-0.559063
16.698,-0.32459
16.699,-0.384923
16.700000000000003,-0.469877
16.701,-0.676119
16.702,-0.440022
16.703000000000003,-0.547735
16.704,-0.542736
16.705000000000002,-0.434861
16.706000000000003,-0.604225
16.707,-0.436502
16.708000000000002,-0.290904
16.709,-0.571951
16.71,-0.329369
16.711000000000002,-0.155964
16.712,-0.635538
16.713,-0.676269
16.714000000000002,-0.240101
16.715,-0.42992
16.716,-0.579892
16.717000000000002,-0.367555
16.718,-0.637034
16.719,-0.356742
16.720000000000002,-0.646488
16.721,-0.714767
16.722,-0.290951
16.723000000000003,-0.702103
16.724,-0.634155
16.725,-0.25789
16.726000000000003,-0.33448
16.727,-0.329659
16.728,-0.391951
16.729000000000003,-0.42695
16.73,-0.189287
16.731,-0.56793
16.732000000000003,-0.141348
16.733,-0.457048
16.734,-0.700012
16.735000000000003,-0.464391
16.736,-0.38244
16.737000000000002,-0.682572
16.738000000000003,-0.50202
16.739,-0.781424
16.740000000000002,-0.42568
16.741,-0.667241
16.742,-0.627535
16.743000000000002,-0.179511
16.744,-0.695385
16.745,-0.373476
16.746000000000002,-0.882421
16.747,-0.886538
16.748,-0.765451
16.749000000000002,-0.305374
16.75,-0.258711
16.751,-0.738511
16.752000000000002,-0.39117
16.753,-0.551953
16.754,-0.581574
16.755000000000003,-0.564814
16.756,-0.579085
16.757,-0.5461
16.758000000000003,-0.641305
16.759,-0.905265
16.76,-0.68744
16.761000000000003,-0.619361
16.762,-0.755547
16.763,-0.213968
16.764000000000003,-0.671174
16.765,-0.646851
16.766000000000002,-0.395601
16.767000000000003,-0.512537
16.768,-0.452944
16.769000000000002,-0.453638
16.770000000000003,-0.253969
16.771,-0.554367
16.772000000000002,-0.733784
16.773,-0.354643
16.774,-0.43417
16.775000000000002,-0.639979
16.776,-0.289348
16.777,-0.559309
16.778000000000002,-0.413958
16.779,-0.767782
16.78,-0.515293
16.781000000000002,-0.409445
16.782,-0.755313
16.783,-0.632935
16.784000000000002,-0.510029
16.785,-0.576158
16.786,-0.628928
16.787000000000003,-0.216517
16.788,-0.621083
16.789,-0.481245
16.790000000000003,-0.434248
16.791,-0.734349
16.792,-0.777109
16.793000000000003,-0.392718
16.794,-0.500353
16.795,-0.431857
16.796000000000003,-0.63731
16.797,-0.366697
16.798000000000002,-0.566102
16.799000000000003,-0.446774
16.8,-0.78398
16.801000000000002,-0.580276
16.802,-0.792346
16.803,-0.419083
16.804000000000002,-0.789487
16.805,-0.456333
16.806,-0.536716
16.807000000000002,-0.659542
16.808,-0.462306
16.809,-0.470727
16.810000000000002,-0.666052
16.811,-0.526721
16.812,-0.357526
16.813000000000002,-0.450895
16.814,-0.723831
16.815,-0.473352
16.816000000000003,-0.774099
16.817,-0.546594
16.818,-0.688927
16.819000000000003,-0.532046
16.82,-0.655956
16.821,-0.335395
16.822000000000003,-0.489198
16.823,-0.579529
16.824,-0.613354
16.825000000000003,-0.455167
16.826,-0.435672
16.827,-0.677842
16.828000000000003,-0.30719
16.829,-0.507748
16.830000000000002,-0.780405
16.831000000000003,-0.542871
16.832,-0.649228
16.833000000000002,-0.424908
16.834,-0.384062
16.835,0.146615
16.836000000000002,-0.507715
16.837,-0.506033
16.838,-0.963195
16.839000000000002,-0.321496
16.84,-0.44623
16.841,-0.874324
16.842000000000002,-0.814301
16.843,-0.035198
16.844,-0.195353
16.845000000000002,-0.277197
16.846,-0.5434
16.847,-0.413201
16.848000000000003,-0.310985
16.849,-0.476622
16.85,-0.392241
16.851000000000003,-0.673639
16.852,-0.449754
16.853,-0.445207
16.854000000000003,-0.426342
16.855,-0.695413
16.856,-0.194022
16.857000000000003,-0.547133
16.858,-0.680678
16.859,-0.55792
16.860000000000003,-0.166924
16.861,-0.452669
16.862000000000002,-0.3764
16.863000000000003,-0.481319
16.864,-0.307039
16.865000000000002,-0.481935
16.866,-0.137443
16.867,-0.474896
16.868000000000002,-0.383687
16.869,-0.343227
16.87,-0.418106
16.871000000000002,-0.725829
16.872,-0.427299
16.873,-0.360423
16.874000000000002,-0.31127
16.875,-0.793485
16.876,-0.393004
16.877000000000002,-0.919225
16.878,-0.428856
16.879,-0.557782
16.880000000000003,-0.452567
16.881,-0.479003
16.882,-0.527788
16.883000000000003,-0.476418
16.884,-0.68308
16.885,-0.585078
16.886000000000003,-0.69088
16.887,-0.644498
16.888,-0.499008
16.889000000000003,-0.688659
16.89,-0.695483
16.891000000000002,-0.53456
16.892000000000003,-0.609545
16.893,-0.417693
16.894000000000002,-0.451663
16.895000000000003,-0.583903
16.896,-0.429253
16.897000000000002,-0.308624
16.898,-0.263434
16.899,-0.210038
16.900000000000002,-0.166825
16.901,-0.702347
16.902,-0.234376
16.903000000000002,-0.357217
16.904,-0.530058
16.905,-0.493407
16.906000000000002,-0.468084
16.907,-0.897605
16.908,-0.496351
16.909000000000002,-0.554477
16.91,-0.55738
16.911,-0.502012
16.912000000000003,-0.004879
16.913,-0.392541
16.914,-0.401324
16.915000000000003,-0.575949
16.916,-0.464282
16.917,-0.365156
16.918000000000003,-0.570114
16.919,-0.592338
16.92,-0.735706
16.921000000000003,-0.390924
16.922,-0.672524
16.923000000000002,-0.002963
16.924000000000003,0.102596
16.925,-0.253524
16.926000000000002,-0.651752
16.927000000000003,-0.501537
16.928,-0.578193
16.929000000000002,-0.301487
16.93,-0.465743
16.931,-0.226616
16.932000000000002,-0.265243
16.933,-0.428038
16.934,-0.290898
16.935000000000002,-0.326027
16.936,-0.59289
16.937,-0.536957
16.938000000000002,-0.391304
16.939,-0.543868
16.94,-0.558158
16.941000000000003,-0.356398
16.942,-0.8393
16.943,-0.517651
16.944000000000003,-0.15998
16.945,-0.037344
16.946,-0.515576
16.947000000000003,-0.52629
16.948,-0.774596
16.949,-0.020924
16.950000000000003,-0.626481
16.951,-0.827253
16.952,-0.971817
16.953000000000003,-0.269405
16.954,-0.446909
16.955000000000002,-0.268253
16.956000000000003,-0.341193
16.957,-0.374758
16.958000000000002,-0.608345
16.959,-0.440499
16.96,-0.31347
16.961000000000002,-0.501453
16.962,-0.151532
16.963,-0.462539
16.964000000000002,-0.813795
16.965,-0.387636
16.966,-0.608006
16.967000000000002,-0.522342
16.968,-0.633428
16.969,-0.529155
16.970000000000002,-0.084814
16.971,-0.730747
16.972,-0.818673
16.973000000000003,-0.333409
16.974,-0.618715
16.975,-0.229018
16.976000000000003,-0.415163
16.977,-0.361815
16.978,-0.37688
16.979000000000003,-0.393156
16.98,-0.381488
16.981,-0.629928
16.982000000000003,-0.242898
16.983,-0.566898
16.984,-0.165647
16.985000000000003,-0.413392
16.986,-0.6232
16.987000000000002,-0.665678
16.988000000000003,-0.548815
16.989,-0.847937
16.990000000000002,-0.425537
16.991,-0.465079
16.992,-0.477741
16.993000000000002,-0.445865
16.994,-0.592236
16.995,-0.288559
16.996000000000002,-0.431779
16.997,-0.60876
16.998,-0.466251
16.999000000000002,-0.26121
17.0,-0.326497
17.001,-0.598694
17.002000000000002,-0.646637
17.003,-0.435487
17.004,-0.370858
17.005000000000003,-0.225731
17.006,-0.582065
17.007,-0.135681
17.008000000000003,-0.446809
17.009,-0.38361
17.01,-0.399785
17.011000000000003,-0.562308
17.012,-0.668111
17.013,-0.540105
17.014000000000003,-0.152867
17.015,-0.59394
17.016000000000002,-0.486742
17.017000000000003,-0.633923
17.018,-0.399709
17.019000000000002,-0.378713
17.020000000000003,-0.90137
17.021,-0.177799
17.022000000000002,-0.154828
17.023,-0.384464
17.024,-0.119612
17.025000000000002,-0.47954
17.026,-0.460537
17.027,-0.390922
17.028000000000002,-0.347295
17.029,-0.435597
17.03,-0.471627
17.031000000000002,-0.233015
17.032,-0.500922
17.033,-0.53174
17.034000000000002,-0.24433
17.035,-0.453091
17.036,-0.585315
17.037000000000003,-0.433981
17.038,-0.121574
17.039,-0.765718
17.040000000000003,-0.546542
17.041,-0.252701
17.042,-0.731689
17.043000000000003,-0.621931
17.044,-0.604675
17.045,-0.582923
17.046000000000003,-0.535349
17.047,-0.259785
17.048000000000002,-0.560364
17.049000000000003,-0.949414
17.05,-0.076535
17.051000000000002,-0.213427
17.052000000000003,-0.503781
17.053,-0.438863
17.054000000000002,-0.434248
17.055,-0.273235
17.056,-0.471687
17.057000000000002,-0.645087
17.058,0.132874
17.059,-0.353418
17.060000000000002,-0.45173
17.061,-0.678685
17.062,-0.578099
17.063000000000002,-0.724675
17.064,-0.694957
17.065,-0.517212
17.066000000000003,-0.800772
17.067,-0.238966
17.068,-0.863539
17.069000000000003,-0.599868
17.07,-0.377098
17.071,-0.496288
17.072000000000003,-0.769331
17.073,-0.466943
17.074,-0.340981
17.075000000000003,-0.086775
17.076,-0.361219
17.077,-0.231804
17.078000000000003,-0.659226
17.079,-0.646045
17.080000000000002,-0.439786
17.081000000000003,-0.412746
17.082,-0.445316
17.083000000000002,-0.193097
17.084,-0.48373
17.085,-0.598106
17.086000000000002,-0.451023
17.087,-0.685365
17.088,-0.600809
17.089000000000002,-0.583752
17.09,-0.390743
17.091,-0.356608
17.092000000000002,-0.590958
17.093,-0.469722
17.094,-0.226033
17.095000000000002,-0.252213
17.096,-0.529846
17.097,-0.283684
17.098000000000003,-0.347257
17.099,-0.492769
17.1,-0.349926
17.101000000000003,-0.634083
17.102,-0.566878
17.103,-0.821339
17.104000000000003,-0.502856
17.105,-0.628143
17.106,-0.246362
17.107000000000003,-0.63101
17.108,-0.463231
17.109,-0.528863
17.110000000000003,-0.366705
17.111,-0.094365
17.112000000000002,-0.229213
17.113000000000003,-0.140915
17.114,-0.64872
17.115000000000002,-0.237272
17.116,-0.223402
17.117,-0.208597
17.118000000000002,-0.825467
17.119,-0.370012
17.12,-0.385634
17.121000000000002,-0.589292
17.122,-0.7303
17.123,-0.21818
17.124000000000002,-0.219939
17.125,-0.220266
17.126,-0.607159
17.127000000000002,-0.245247
17.128,-0.410922
17.129,-0.496716
17.130000000000003,-0.57626
17.131,-0.358397
