t,h,w,c
0.07822782278227823,1.153344030535893e-05,5.962864623844093e-07,7.772456853150997e-17
0.07823782378237824,1.1533440305388246e-05,5.96286462380952e-07,7.772456853150997e-17
0.07824782478247826,1.1533440305439557e-05,5.962864624030532e-07,7.772456853150997e-17
0.07825782578257826,1.1533440305500415e-05,5.962864624075839e-07,7.772456853150997e-17
0.07826782678267827,1.153344030551915e-05,5.962864624022916e-07,7.772456853150997e-17
0.07827782778277828,1.1533440305547171e-05,5.962864624606502e-07,7.772456853150997e-17
0.0782878287828783,1.1533440305591583e-05,5.962864624764531e-07,7.772456853150997e-17
0.0782978297829783,1.1533440305563639e-05,5.962864624953556e-07,7.772456853150997e-17
0.0783078307830783,1.1533440305550119e-05,5.962864624936759e-07,7.772456853150997e-17
0.07831783178317832,1.1533440305543203e-05,5.962864624625118e-07,7.772456853150997e-17
0.07832783278327833,1.1533440305570176e-05,5.96286462512615e-07,7.772456853150997e-17
0.07833783378337834,1.1533440305595465e-05,5.962864625178513e-07,7.772456853150997e-17
0.07834783478347836,1.1533440305595557e-05,5.962864625385128e-07,7.772456853150997e-17
0.07835783578357836,1.1533440305572938e-05,5.96286462555447e-07,7.772456853150997e-17
0.07836783678367837,1.153344030560379e-05,5.962864626033111e-07,7.772456853150997e-17
0.07837783778377838,1.1533440305621896e-05,5.962864625892972e-07,7.772456853150997e-17
0.0783878387838784,1.1533440305605118e-05,5.962864625807518e-07,7.772456853150997e-17
0.0783978397839784,1.1533440305595598e-05,5.962864625915202e-07,7.772456853150997e-17
0.0784078407840784,1.1533440305629758e-05,5.962864625997879e-07,7.772456853150997e-17
0.07841784178417842,1.1533440305675175e-05,5.962864626273019e-07,7.772456853150997e-17
0.07842784278427843,1.153344030566461e-05,5.962864626315623e-07,7.772456853150997e-17
0.07843784378437844,1.153344030565352e-05,5.962864626282637e-07,7.772456853150997e-17
0.07844784478447846,1.153344030569794e-05,5.96286462650954e-07,7.772456853150997e-17
0.07845784578457846,1.1533440305706955e-05,5.962864626723181e-07,7.772456853150997e-17
0.07846784678467847,1.1533440305725544e-05,5.962864626843888e-07,7.772456853150997e-17
0.07847784778477848,1.1533440305725195e-05,5.962864626390609e-07,7.772456853150997e-17
0.0784878487848785,1.1533440305777428e-05,5.96286462661758e-07,7.772456853150997e-17
0.07849784978497851,1.1533440305784325e-05,5.962864626774364e-07,7.772456853150997e-17
0.0785078507850785,1.1533440305804018e-05,5.962864626979277e-07,7.772456853150997e-17
0.07851785178517852,1.153344030575265e-05,5.962864627186593e-07,7.772456853150997e-17
0.07852785278527853,1.153344030578671e-05,5.962864627249894e-07,7.772456853150997e-17
0.07853785378537854,1.15334403058396e-05,5.962864627101567e-07,7.772456853150997e-17
0.07854785478547854,1.1533440305835243e-05,5.962864627335122e-07,7.772456853150997e-17
0.07855785578557856,1.1533440305829246e-05,5.962864627365592e-07,7.772456853150997e-17
0.07856785678567857,1.153344030584487e-05,5.962864627704755e-07,7.772456853150997e-17
0.07857785778577858,1.15334403058408e-05,5.962864627721512e-07,7.772456853150997e-17
0.0785878587858786,1.153344030584799e-05,5.96286462756462e-07,7.772456853150997e-17
0.0785978597859786,1.1533440305829892e-05,5.96286462763012e-07,7.772456853150997e-17
0.0786078607860786,1.1533440305847036e-05,5.962864627391698e-07,7.772456853150997e-17
0.07861786178617862,1.1533440305861942e-05,5.962864627290018e-07,7.772456853150997e-17
0.07862786278627863,1.1533440305896582e-05,5.962864627019844e-07,7.772456853150997e-17
0.07863786378637865,1.1533440305910255e-05,5.962864626984883e-07,7.772456853150997e-17
0.07864786478647864,1.1533440305895557e-05,5.962864627052464e-07,7.772456853150997e-17
0.07865786578657866,1.1533440305876978e-05,5.96286462713416e-07,7.772456853150997e-17
0.07866786678667867,1.1533440305874466e-05,5.962864627204207e-07,7.772456853150997e-17
0.07867786778677868,1.1533440305869032e-05,5.962864627178319e-07,7.772456853150997e-17
0.0786878687868787,1.1533440305883868e-05,5.962864627512788e-07,7.772456853150997e-17
0.0786978697869787,1.1533440305911085e-05,5.962864627441934e-07,7.772456853150997e-17
0.07870787078707871,1.1533440305959019e-05,5.962864627411421e-07,7.772456853150997e-17
0.07871787178717872,1.1533440305989583e-05,5.962864627639513e-07,7.772456853150997e-17
0.07872787278727873,1.1533440306022236e-05,5.962864627397198e-07,7.772456853150997e-17
0.07873787378737875,1.1533440306067098e-05,5.962864627168799e-07,7.772456853150997e-17
0.07874787478747874,1.1533440306059651e-05,5.962864627267628e-07,7.772456853150997e-17
0.07875787578757876,1.1533440306095296e-05,5.962864627322496e-07,7.772456853150997e-17
0.07876787678767877,1.1533440306086465e-05,5.962864627118571e-07,7.772456853150997e-17
0.07877787778777878,1.1533440306047947e-05,5.962864626960245e-07,7.772456853150997e-17
