x,p,pconv
4.029029029029029,2.1919094117044933e-37,4.9887639930257875e-36
4.039039039039039,1.7066336273211417e-37,3.88428114036243e-36
4.049049049049049,1.3287950324727854e-37,3.024324261173216e-36
4.059059059059059,1.0346076686042706e-37,2.3547567506577256e-36
4.069069069069069,8.055516477532338e-38,1.833427528242996e-36
4.079079079079079,6.272072756558645e-38,1.4275175133823492e-36
4.089089089089089,4.883472931038603e-38,1.111473575923773e-36
4.099099099099099,3.802300896980054e-38,8.653998976514795e-37
4.109109109109109,2.9604939589786054e-38,6.738054768713211e-37
4.119119119119119,2.3050580999809787e-38,5.246289280757839e-37
4.129129129129129,1.794731864989508e-38,4.084791851974049e-37
4.1391391391391394,1.3973888411903127e-38,3.180443086726494e-37
4.1491491491491495,1.0880152136233565e-38,2.476311791264952e-37
4.1591591591591595,8.471350780699826e-39,1.928071001537525e-37
4.1691691691691695,6.59584380356885e-39,1.5012074812562078e-37
4.1791791791791795,5.135562982493355e-39,1.1688490205923295e-37
4.1891891891891895,3.9985797014910676e-39,9.100727580949764e-38
4.1991991991991995,3.113317796642773e-39,7.085880301348752e-38
4.2092092092092095,2.4240476435365418e-39,5.5171082969393e-38
4.2192192192192195,1.8873778271114822e-39,4.295653139153749e-38
4.2292292292292295,1.4695235350552057e-39,3.344620931613456e-38
4.2392392392392395,1.1441797127531864e-39,2.604141631973251e-38
4.2492492492492495,8.908650891574626e-40,2.0276000712896535e-38
4.2592592592592595,6.936328255373839e-40,1.578701403417383e-38
4.2692692692692695,5.400666189737004e-40,1.2291862465593565e-38
4.2792792792792795,4.20499062603784e-40,9.570516789685928e-39
4.2892892892892895,3.274030562871525e-40,7.451660956835913e-39
4.2992992992992995,2.5491795535147826e-40,5.801907277930273e-39
4.3093093093093096,1.984806272046039e-40,4.517399309588781e-39
4.31931931931932,1.545381898313759e-40,3.5172738109584207e-39
4.32932932932933,1.2032434828885943e-40,2.7385701846180453e-39
4.33933933933934,9.368524897914588e-41,2.1322669371695306e-39
4.34934934934935,7.294388875653014e-41,1.660195644020147e-39
4.35935935935936,5.679454305671372e-41,1.2926381441163482e-39
4.36936936936937,4.4220567014013166e-41,1.0064557015572313e-39
4.37937937937938,3.4430394925233953e-41,7.83632359765708e-40
4.38938938938939,2.680770905384173e-41,6.10140788433948e-40
4.3993993993994,2.0872640766276216e-41,4.750592252495834e-40
4.40940940940941,1.6251561507288718e-41,3.698839215027595e-40
4.41941941941942,1.2653561874734995e-41,2.8799380817072064e-40
4.42942942942943,9.852138088142333e-42,2.242336817661727e-40
4.43943943943944,7.670932964861934e-42,1.7458967037446553e-40
4.44944944944945,5.972633759795366e-42,1.3593654959137793e-40
4.45945945945946,4.6503279577662024e-42,1.0584100121831557e-40
4.46946946946947,3.620772842352033e-42,8.240842931918881e-41
4.47947947947948,2.8191551423851493e-42,6.416369029661566e-41
4.48948948948949,2.1950108617346406e-42,4.995822862408767e-41
4.4994994994995,1.7090484346515183e-42,3.8897772177985895e-41
4.50950950950951,1.3306752157374575e-42,3.028603539559752e-41
4.51951951951952,1.0360715904104736e-42,2.3580886221100205e-41
4.52952952952953,8.066914659267717e-43,1.836021743054801e-41
4.53953953953954,6.28094744824802e-43,1.4295373843724603e-41
4.54954954954955,4.890382818458434e-43,1.1130462594184015e-41
4.55955955955956,3.80768097617891e-43,8.666243983179074e-42
4.56956956956957,2.9646829204517826e-43,6.747588803286978e-42
4.57957957957958,2.308319650150663e-43,5.253712536427111e-42
4.58958958958959,1.7972713272351244e-43,4.0905716426987524e-42
4.5995995995996,1.3993660815089766e-43,3.184943265913953e-42
4.60960960960961,1.0895547046256187e-43,2.4798156573224453e-42
4.61961961961962,8.483337348663765e-44,1.9307991322701086e-42
4.62962962962963,6.605176616254629e-44,1.5033316198332396e-42
4.63963963963964,5.142829565629495e-44,1.1705028872416886e-42
4.64964964964965,4.0042375060835e-44,9.11360468150331e-43
4.65965965965966,3.117722996749445e-44,7.0959064837479505e-43
4.66966966966967,2.427477558384781e-44,5.524914735862707e-43
4.67967967967968,1.8900483790912294e-44,4.301731270301233e-43
4.68968968968969,1.4716028426158934e-44,3.3493533888929673e-43
4.6996996996997,1.1457986739135626e-44,2.6078263353298688e-43
4.70970970970971,8.92125621888833e-45,2.0304689815775388e-43
4.71971971971972,6.946142837747583e-45,1.5809351249937805e-43
4.72972972972973,5.408307881600515e-45,1.2309253968856255e-43
4.73973973973974,4.2109404925032395e-45,9.584057409811646e-44
4.74974974974975,3.278663164079312e-45,7.462203102350546e-44
4.75975975975976,2.5527865242047945e-45,5.810114600845331e-44
4.76976976976977,1.9876146807509802e-45,4.523788488223911e-44
4.77977977977978,1.547568541935763e-45,3.5222470819067264e-44
4.78978978978979,1.2049460165409387e-45,2.7424406721538156e-44
4.7997997997998,9.381780925591738e-46,2.1352783749841848e-44
4.80980980980981,7.304710097176814e-46,1.6625377311407317e-44
4.81981981981982,5.687490469772628e-46,1.2944585019818585e-44
4.82982982982983,4.428313706283352e-46,1.0078691851929225e-44
4.83983983983984,3.4479112335182422e-46,7.847283093271348e-45
4.84984984984985,2.6845640717262333e-46,6.109886775977252e-45
4.85985985985986,2.0902174583681326e-46,4.7571306183749175e-45
4.86986986986987,1.6274556712135273e-46,3.703856769810458e-45
4.87987987987988,1.2671466077184558e-46,2.883760913182787e-45
4.88988988988989,9.866078406025598e-47,2.2452182400357336e-45
4.8998998998999,7.681786978786091e-47,1.74803352995817e-45
4.90990990990991,5.981084759209689e-47,1.360910741145304e-45
4.91991991991992,4.656907955875585e-47,1.0594828145626011e-45
4.92992992992993,3.625896067783296e-47,8.24777661700839e-46
4.93993993993994,2.8231441159963088e-47,6.420237655814403e-46
4.94994994994995,2.1981167001725876e-47,4.997202050861726e-46
4.95995995995996,1.7114666588221537e-47,3.8891255974517e-46
4.96996996996997,1.3325580593741186e-47,3.0262911373392735e-46
4.97997997997998,1.0375375835980363e-47,2.3544186990084135e-46
4.98998998998999,8.078328968901061e-48,1.831247424246898e-46
5.0,6.289834697214104e-48,1.4238741479159046e-46
