f,S
455.333333333333,2.570301677729096e-05
456,2.243606155342659e-05
456.666666666667,4.052561576081815e-05
457.333333333333,1.761181169071615e-05
458,2.438305823002731e-05
458.666666666667,1.981628675792885e-05
459.333333333333,2.356738685133464e-05
460,1.523821937215568e-05
460.666666666667,2.637615500736705e-05
461.333333333333,2.60424037717642e-05
462,1.77562749823583e-05
462.666666666667,2.430635002965688e-05
463.333333333333,1.698049071491219e-05
464,2.186883596875318e-05
464.666666666666,2.052966195733166e-05
465.333333333333,2.585667430451545e-05
466,2.920081565961325e-05
466.666666666666,3.044807495232419e-05
467.333333333333,2.17419813489865e-05
468,2.379561532153115e-05
468.666666666666,2.453405287787434e-05
469.333333333333,3.069331346394747e-05
470,2.107596008255007e-05
470.666666666666,1.733221299437295e-05
471.333333333333,2.125559787064271e-05
472,2.621147559289161e-05
472.666666666666,2.923497585103538e-05
473.333333333333,1.926373527360315e-05
474,2.14279641679847e-05
474.666666666666,3.133650533114665e-05
475.333333333333,3.442073102999629e-05
476,1.793279475708011e-05
476.666666666666,3.195976358121333e-05
477.333333333333,2.954472693270153e-05
478,2.522308244458279e-05
478.666666666666,2.426138003910342e-05
479.333333333333,2.441492614400291e-05
480,2.357920503854385e-05
480.666666666666,2.566134966727292e-05
481.333333333333,2.149696039947195e-05
482,1.912248784640687e-05
482.666666666666,1.823061726012246e-05
483.333333333333,2.199067305289117e-05
484,1.771186860359602e-05
484.666666666666,2.219887420320308e-05
485.333333333333,2.007838484540075e-05
486,1.795517569933981e-05
486.666666666666,2.242441070633912e-05
487.333333333333,2.098199327848898e-05
488,2.157951538543152e-05
488.666666666666,2.175062959934729e-05
489.333333333333,2.682685422191227e-05
490,2.512477211759638e-05
490.666666666666,2.23505057253888e-05
491.333333333333,2.183965244020547e-05
492,2.068354073829378e-05
492.666666666666,2.048353223882582e-05
493.333333333333,2.490801157593173e-05
494,3.923076304987535e-05
494.666666666666,2.121028087978142e-05
495.333333333333,1.127075226698281e-05
496,1.434349319154471e-05
496.666666666666,2.37123163514844e-05
497.333333333333,2.074138828137425e-05
498,2.242693051135228e-05
498.666666666666,1.863402866479429e-05
499.333333333333,2.173117195800812e-05
500,2.518434730644232e-05
500.666666666666,1.9317954619739e-05
501.333333333333,2.014631014069635e-05
502,2.494392311364227e-05
502.666666666666,2.604260163907352e-05
503.333333333333,2.208884686903005e-05
504,2.052382761445848e-05
504.666666666666,1.959650443877958e-05
505.333333333333,2.754929323049163e-05
506,2.080450266810682e-05
506.666666666666,1.776252223957755e-05
507.333333333333,2.071151730706251e-05
508,2.615449196355662e-05
508.666666666666,1.983677780164348e-05
509.333333333333,2.017977854894803e-05
510,1.814429955840105e-05
510.666666666666,2.270447903310962e-05
511.333333333333,1.558318784777321e-05
512,1.690901219775254e-05
512.666666666667,2.01656574574852e-05
513.333333333333,2.079130105793587e-05
514,2.661834480436398e-05
514.666666666667,1.853470574371984e-05
515.333333333333,1.586712250242721e-05
516,1.95508429012861e-05
516.666666666667,1.684577361369862e-05
517.333333333333,1.716090931429084e-05
518,1.981181039989791e-05
518.666666666667,2.46682747093973e-05
519.333333333333,2.182840177235715e-05
520,1.829733913209911e-05
520.666666666667,2.057808013421603e-05
521.333333333333,1.975149040242995e-05
522,2.972850784666286e-05
522.666666666667,2.291294337003307e-05
523.333333333333,1.177013083312751e-05
524,3.316783836519159e-05
524.666666666667,2.198128530916704e-05
525.333333333333,2.204368073999981e-05
526,2.517567540723044e-05
526.666666666667,2.131897413248196e-05
527.333333333333,2.145049654718906e-05
528,2.3431858359278e-05
528.666666666667,2.338857151672746e-05
529.333333333333,2.084776923743578e-05
530,1.799911564888135e-05
530.666666666667,2.35710956104548e-05
531.333333333333,1.421142218661235e-05
532,2.136738726337439e-05
532.666666666667,1.478689738852766e-05
533.333333333333,2.010742794494653e-05
534,1.571425714571694e-05
534.666666666667,1.577433051812908e-05
535.333333333333,1.575126745575107e-05
536,1.829970753174021e-05
536.666666666666,1.784349651357512e-05
537.333333333333,9.901623394270509e-06
538,1.455062010276045e-05
538.666666666666,2.43421123810042e-05
539.333333333333,2.44043331155514e-05
540,1.744921040543074e-05
540.666666666666,2.606452496879511e-05
541.333333333333,1.856053874032721e-05
542,2.406378043461001e-05
542.666666666666,1.873615081867627e-05
543.333333333333,1.777835759049627e-05
544,2.87418903301735e-05
544.666666666666,1.944574746855424e-05
545.333333333333,2.129700395879104e-05
546,1.585954297116241e-05
546.666666666666,2.567138806659079e-05
547.333333333333,1.651875652488456e-05
548,2.255477114202913e-05
548.666666666666,1.469871636248499e-05
549.333333333333,2.493386523988303e-05
550,2.193899462004583e-05
550.666666666666,2.033931989458302e-05
551.333333333333,2.386212958229635e-05
552,1.910955613204834e-05
552.666666666666,1.933035069386296e-05
553.333333333333,2.017735256070963e-05
554,2.892229404683884e-05
554.666666666666,2.340349229232406e-05
555.333333333333,1.947915311943391e-05
556,2.152531380570507e-05
556.666666666666,1.826350986017298e-05
557.333333333333,2.556806141910946e-05
558,2.195573962952988e-05
558.666666666666,2.966258799804405e-05
559.333333333333,2.235279100369662e-05
560,1.223368346665301e-05
560.666666666666,2.239459834955955e-05
561.333333333333,2.044664428166251e-05
562,9.968784146328392e-06
562.666666666666,1.340645470182141e-05
563.333333333333,2.048540834799164e-05
564,2.005908780977658e-05
564.666666666666,1.512497002292044e-05
565.333333333333,1.588032022490634e-05
