f,S
38.6666666666667,5.507985420269286e-05
39.3333333333333,5.50616153505848e-05
40.0,5.5043077120626726e-05
40.6666666666667,5.502424013026886e-05
41.3333333333333,5.500510500624726e-05
42.0,5.4985672384532515e-05
42.6666666666667,5.496594291029792e-05
43.3333333333333,5.494591723792712e-05
44.0,5.492559603079956e-05
44.6666666666667,5.4904979961437804e-05
45.3333333333333,5.488406971125164e-05
46.0,5.4862865970703875e-05
46.6666666666667,5.4841369439033285e-05
47.3333333333333,5.4819580824338724e-05
48.0,5.479750084352172e-05
48.6666666666667,5.47751302220685e-05
49.3333333333333,5.475246969425189e-05
50.0,5.472952000287206e-05
50.6666666666667,5.470628189921711e-05
51.3333333333333,5.468275614310284e-05
52.0,5.4658943502751964e-05
52.6666666666666,5.4634844754693096e-05
53.3333333333333,5.461046068377862e-05
54.0,5.458579208304274e-05
54.6666666666666,5.456083975371814e-05
55.3333333333333,5.4535604505112985e-05
56.0,5.45100871545867e-05
56.6666666666666,5.448428852740632e-05
57.3333333333333,5.445820945684011e-05
58.0,5.4431850783913895e-05
58.6666666666666,5.440521335744431e-05
59.3333333333333,5.4378298033972406e-05
60.0,5.435110567765741e-05
60.6666666666666,5.4323637160248975e-05
61.3333333333333,5.429589336098015e-05
62.0,5.426787516651906e-05
62.6666666666666,5.423958347093968e-05
63.3333333333333,5.421101917555479e-05
64.0,5.418218318894484e-05
64.6666666666666,5.4153076426849056e-05
65.3333333333333,5.4123699812095354e-05
66.0,5.409405427449094e-05
66.6666666666666,5.4064140750829736e-05
67.3333333333333,5.403396018482101e-05
68.0,5.4003513526881674e-05
68.6666666666666,5.3972801734239806e-05
69.3333333333333,5.394182577074575e-05
70.0,5.3910586606896817e-05
70.6666666666666,5.3879085219590035e-05
71.3333333333333,5.384732259232052e-05
72.0,5.381529971481763e-05
72.6666666666666,5.37830175831844e-05
73.3333333333333,5.3750477199707665e-05
74.0,5.371767957288047e-05
74.6666666666666,5.368462571719289e-05
75.3333333333333,5.3651316653192327e-05
76.0,5.361775340733171e-05
76.6666666666666,5.358393701189471e-05
77.3333333333333,5.3549868504977956e-05
78.0,5.351554893037734e-05
78.6666666666666,5.3480979337474265e-05
79.3333333333333,5.344616078121732e-05
80.0,5.341109432202727e-05
80.6666666666666,5.337578102575899e-05
81.3333333333333,5.334022196353017e-05
82.0,5.3304418211702224e-05
82.6666666666666,5.326837085189842e-05
83.3333333333333,5.3232080970681035e-05
84.0,5.319554965975878e-05
84.6666666666666,5.315877801572062e-05
85.3333333333333,5.312176714003465e-05
86.0,5.308451813891455e-05
86.6666666666666,5.304703212329919e-05
87.3333333333333,5.3009310208812854e-05
88.0,5.297135351555676e-05
88.6666666666666,5.293316316814448e-05
89.3333333333333,5.2894740295549856e-05
90.0,5.28560860311418e-05
90.6666666666666,5.2817201512476274e-05
91.3333333333333,5.2778087881256575e-05
92.0,5.273874628334896e-05
92.6666666666666,5.269917786855666e-05
93.3333333333333,5.265938379067266e-05
94.0,5.2619365207309725e-05
94.6666666666666,5.257912327986039e-05
95.3333333333333,5.253865917347506e-05
96.0,5.2497974056855806e-05
96.6666666666666,5.245706910230843e-05
97.3333333333333,5.241594548557344e-05
98.0,5.237460438580434e-05
98.6666666666666,5.233304698549071e-05
99.3333333333333,5.229127447034491e-05
100.0,5.2249288029207405e-05
100.666666666667,5.2207088854079656e-05
101.333333333333,5.2164678139920124e-05
102.0,5.21220570846772e-05
102.666666666667,5.207922688908604e-05
103.333333333333,5.203618875670154e-05
104.0,5.199294389382224e-05
104.666666666667,5.1949493509306365e-05
105.333333333333,5.190583881465867e-05
106.0,5.1861981023757066e-05
106.666666666667,5.181792135301113e-05
107.333333333333,5.177366102103591e-05
108.0,5.172920124879231e-05
108.666666666667,5.168454325938711e-05
109.333333333333,5.163968827805226e-05
110.0,5.159463753201737e-05
110.666666666667,5.1549392250524695e-05
111.333333333333,5.1503953664648856e-05
112.0,5.1458323007312176e-05
112.666666666667,5.141250151319354e-05
113.333333333333,5.136649041856731e-05
114.0,5.1320290961389344e-05
114.666666666667,5.1273904381083506e-05
115.333333333333,5.122733191852253e-05
116.0,5.1180574815956086e-05
116.666666666667,5.113363431699151e-05
117.333333333333,5.10865116663654e-05
118.0,5.103920811011671e-05
