t,x
18.771,-0.385794
18.772,0.079927
18.773000000000003,0.067263
18.774,0.08463
18.775,0.044854
18.776,0.304972
18.777,0.1735
18.778,-0.161314
18.779,0.130563
18.78,-0.099634
18.781,-0.072505
18.782,-0.09004
18.783,0.254248
18.784,0.282398
18.785,0.19893
18.786,0.220071
18.787000000000003,0.087242
18.788,-0.000196
18.789,0.006623
18.790000000000003,0.091939
18.791,0.120984
18.792,-0.189419
18.793000000000003,0.076983
18.794,-0.233839
18.795,-0.140292
18.796000000000003,-0.125395
18.797,0.154572
18.798,-0.334079
18.799000000000003,0.063368
18.8,0.060761
18.801,0.043276
18.802000000000003,0.0124
18.803,0.078906
18.804,0.172458
18.805000000000003,0.19766
18.806,0.057529
18.807,-0.067076
18.808,-0.175947
18.809,-0.086922
18.81,-0.135525
18.811,0.21023
18.812,0.069462
18.813,0.186086
18.814,-0.064733
18.815,0.127992
18.816000000000003,-0.01013
18.817,-0.182253
18.818,-0.004389
18.819000000000003,-0.266024
18.82,-0.091839
18.821,-0.001472
18.822000000000003,-0.052086
18.823,-0.075367
18.824,-0.058769
18.825000000000003,-0.263597
18.826,0.132419
18.827,0.014493
18.828000000000003,-0.073297
18.829,0.211719
18.83,0.385273
18.831000000000003,0.352348
18.832,-0.165375
18.833,-0.259996
18.834000000000003,0.109467
18.835,0.363037
18.836,-0.270989
18.837000000000003,0.060758
18.838,0.036663
18.839,0.413686
18.84,-0.239637
18.841,-0.022487
18.842,0.00854
18.843,0.16702
18.844,0.030521
18.845,-0.103697
18.846,-0.10408
18.847,0.19046
18.848000000000003,0.009148
18.849,0.180529
18.85,0.039363
18.851000000000003,0.007823
18.852,0.328549
18.853,0.120295
18.854000000000003,-0.280495
18.855,0.201994
18.856,0.064417
18.857000000000003,0.046102
18.858,0.122343
18.859,0.37394
18.860000000000003,0.1607
18.861,-0.07166
18.862,0.575786
18.863000000000003,0.248782
18.864,0.11829
18.865,-0.118014
18.866000000000003,0.077459
18.867,-0.065333
18.868,0.339063
18.869,-0.031336
18.87,0.020092
18.871,0.144291
18.872,0.177206
18.873,0.023848
18.874,-0.004496
18.875,0.082486
18.876,0.464598
18.877,0.25764
18.878,-0.139143
18.879,-0.307826
18.880000000000003,0.10175
18.881,-0.044103
18.882,-0.047856
18.883000000000003,0.110163
18.884,-0.127649
18.885,-0.011683
18.886000000000003,-0.078869
18.887,0.398301
18.888,0.01532
18.889000000000003,0.285462
18.89,-0.026979
18.891,-0.114964
18.892000000000003,0.036371
18.893,-0.108366
18.894,-0.097037
18.895000000000003,0.356889
18.896,0.279203
18.897,-0.084059
18.898000000000003,-0.417673
18.899,0.24474
18.9,-0.408529
18.901,0.166155
18.902,-0.011996
18.903,0.112315
18.904,0.280553
18.905,0.269313
18.906,0.094245
18.907,-0.025655
18.908,0.16281
18.909,-0.102401
18.91,0.340333
18.911,-0.133604
18.912000000000003,0.05106
18.913,0.303551
18.914,-0.078033
18.915000000000003,-0.23496
18.916,0.434013
18.917,-0.109086
18.918000000000003,-0.088961
18.919,0.0698
18.92,-0.23315
18.921000000000003,0.441883
18.922,0.16162
18.923,-0.192408
18.924000000000003,0.320536
18.925,-0.28765
18.926,0.192955
18.927000000000003,-0.026838
18.928,-0.077265
18.929,0.060924
18.930000000000003,0.121186
18.931,0.180132
18.932,-0.238666
18.933,0.29226
18.934,-0.202522
18.935,0.221522
18.936,-0.289985
18.937,-0.437678
18.938,-0.12583
18.939,0.109769
18.94,0.167199
18.941000000000003,0.55273
18.942,-0.045547
18.943,0.067099
18.944000000000003,0.230555
18.945,0.393255
18.946,0.269055
18.947000000000003,0.314387
18.948,0.499032
18.949,-0.153044
18.950000000000003,0.235097
18.951,0.329195
18.952,0.204964
18.953000000000003,-0.256789
18.954,0.061926
18.955,-0.218153
18.956000000000003,0.23424
18.957,0.099468
18.958,0.352917
18.959000000000003,0.209352
18.96,-0.206145
18.961,0.24863
18.962000000000003,0.0022
18.963,0.220661
18.964,-0.053575
18.965,-0.222855
18.966,-0.066827
18.967,-0.22645
18.968,-0.178752
18.969,-0.038677
18.97,0.179524
18.971,-0.01819
18.972,0.467374
18.973000000000003,0.478315
18.974,-0.022763
18.975,0.07082
18.976000000000003,0.005916
18.977,0.13286
18.978,-0.004462
18.979000000000003,-0.024863
18.98,-0.186714
18.981,0.141638
18.982000000000003,0.108959
18.983,-0.22892
18.984,0.214461
18.985000000000003,0.179631
18.986,0.289411
18.987,0.146396
18.988000000000003,0.012669
18.989,0.015549
18.99,-0.226318
18.991000000000003,-0.262344
18.992,-0.118313
18.993,-0.005603
18.994000000000003,0.255319
18.995,0.168687
18.996,0.201371
18.997,-0.388966
18.998,-0.1034
18.999,-0.019694
19.0,0.098108
19.001,-0.049627
19.002,-0.058507
19.003,-0.17993
19.004,0.104415
19.005000000000003,-0.121208
19.006,0.111043
19.007,-0.048832
19.008000000000003,-0.038875
19.009,0.20312
19.01,0.517034
19.011000000000003,0.077508
19.012,0.279377
19.013,0.024693
19.014000000000003,0.257862
19.015,-0.547766
19.016,0.037496
19.017000000000003,-0.048091
19.018,-0.099607
19.019,-0.132611
19.020000000000003,-0.04469
19.021,-0.016353
19.022,0.04588
19.023000000000003,-0.093679
19.024,0.164567
19.025,0.024753
19.026,0.276988
19.027,0.070219
19.028,-0.075913
19.029,0.130727
19.03,-0.004689
19.031,-0.026537
19.032,-0.031049
19.033,0.321157
19.034,-0.019146
19.035,-0.11944
19.036,-0.017752
19.037000000000003,0.158091
19.038,0.059741
19.039,0.176288
19.040000000000003,0.425298
19.041,-0.097321
19.042,0.085133
19.043000000000003,0.308756
19.044,0.393095
19.045,0.304689
19.046000000000003,0.017765
19.047,0.02313
19.048,0.034366
19.049000000000003,-0.178811
19.05,0.236762
19.051,0.013794
19.052000000000003,0.072982
19.053,-0.176701
19.054,0.02136
19.055000000000003,0.413124
19.056,0.231708
19.057,0.203724
19.058,0.145853
19.059,-0.033814
19.06,0.207348
19.061,0.29277
19.062,-0.13009
19.063,-0.015549
19.064,-0.301625
19.065,0.275557
19.066000000000003,0.33135
19.067,-0.069933
19.068,0.015045
19.069000000000003,0.285252
19.07,-0.09102
19.071,-0.144139
19.072000000000003,0.213267
19.073,0.511321
19.074,-0.196996
19.075000000000003,-0.136341
19.076,0.017613
19.077,0.351671
19.078000000000003,-0.109543
19.079,-0.146099
19.08,-0.079302
19.081000000000003,0.126956
19.082,0.068457
19.083,0.071611
19.084000000000003,0.182339
19.085,-0.196394
19.086,0.09817
19.087000000000003,-0.013272
19.088,-0.418585
19.089,0.054018
19.09,-0.156708
19.091,-0.120823
19.092,-0.012518
19.093,0.181073
19.094,-0.203732
19.095,0.322309
19.096,0.262871
19.097,0.272787
19.098000000000003,-0.287701
19.099,0.110163
19.1,-0.226365
19.101000000000003,-0.064339
19.102,-0.027115
19.103,-0.19607
19.104000000000003,-0.135085
19.105,0.18479
19.106,0.108828
19.107000000000003,0.12405
19.108,0.318267
19.109,0.125717
19.110000000000003,0.380007
19.111,-0.015375
19.112,-0.019603
19.113000000000003,-0.41252
19.114,-0.121915
19.115,0.166353
19.116000000000003,0.254163
19.117,0.129781
19.118,-0.16533
19.119000000000003,0.254499
19.12,-0.137595
19.121,0.411046
19.122,0.049551
19.123,0.042999
19.124,-0.00627
19.125,0.214513
19.126,-0.091307
19.127,-0.130686
19.128,0.215151
19.129,0.476973
19.130000000000003,-0.114147
19.131,0.227843
19.132,0.076953
19.133000000000003,0.060152
19.134,-0.131428
19.135,0.018451
19.136000000000003,-0.13141
19.137,-0.220271
19.138,-0.077106
19.139000000000003,0.055489
19.14,-0.015927
19.141,0.097606
19.142000000000003,0.238961
19.143,0.188317
19.144,0.069302
19.145000000000003,0.08976
19.146,0.080743
19.147,0.200007
19.148000000000003,-0.205019
19.149,-0.245735
19.15,-0.104784
19.151,0.074946
19.152,0.570131
19.153,0.198997
19.154,-0.009096
19.155,-0.105559
19.156,0.060152
19.157,0.066132
19.158,0.034119
19.159,0.410198
19.16,-0.049091
19.161,0.168774
19.162000000000003,0.21683
19.163,-0.131625
19.164,0.19222
19.165000000000003,0.374437
19.166,0.239877
19.167,0.018276
19.168000000000003,0.236115
19.169,-0.047122
19.17,0.169099
19.171000000000003,0.112926
19.172,0.079212
19.173,-0.013403
19.174000000000003,-0.106428
19.175,0.155136
19.176,0.211097
19.177000000000003,0.270148
19.178,0.013246
19.179,0.196226
19.180000000000003,0.04515
19.181,0.128595
19.182,-0.622171
19.183,0.018528
19.184,-0.14176
19.185,0.018199
19.186,0.131702
19.187,-0.011098
19.188,-0.093008
19.189,0.150127
19.19,0.082247
19.191000000000003,0.279521
19.192,0.121058
19.193,0.280855
19.194000000000003,0.323003
19.195,0.1966
19.196,0.196388
19.197000000000003,0.144573
19.198,0.164245
19.199,0.254281
19.200000000000003,0.070437
19.201,-0.055532
19.202,0.095904
19.203000000000003,0.201304
19.204,-0.076283
19.205,-0.124744
19.206000000000003,-0.26344
19.207,0.041404
19.208,-0.301153
19.209000000000003,-0.121165
19.21,0.020635
19.211,0.103861
19.212000000000003,-0.113628
19.213,0.170734
19.214,-0.482769
19.215,-0.000709
19.216,0.148891
19.217,0.168318
19.218,0.008489
19.219,0.193692
19.22,0.41403
19.221,0.168995
19.222,0.085307
19.223000000000003,-0.082279
19.224,0.407372
19.225,0.168991
19.226000000000003,0.199646
19.227,-0.111637
19.228,-0.346851
19.229000000000003,-0.02546
19.23,0.081847
19.231,0.094105
19.232000000000003,-0.27727
19.233,0.13493
19.234,0.296655
19.235000000000003,0.039288
19.236,0.146359
19.237,-0.258169
19.238000000000003,0.168148
19.239,-0.158375
19.24,0.126859
19.241000000000003,0.041929
19.242,0.09499
19.243,0.117054
19.244000000000003,0.011961
19.245,0.053492
19.246,0.106921
19.247,0.130405
19.248,0.137694
19.249,0.111881
19.25,0.063906
19.251,0.347133
19.252,-0.005897
19.253,0.18792
19.254,0.074806
19.255000000000003,0.22064
19.256,-0.243068
19.257,-0.368182
19.258000000000003,0.238961
19.259,0.008064
19.26,-0.005909
19.261000000000003,0.136403
19.262,0.170811
19.263,0.076209
19.264000000000003,0.070601
19.265,-0.394004
19.266,0.051687
19.267000000000003,0.229849
19.268,-0.010652
19.269,0.092759
19.270000000000003,-0.193079
19.271,0.293456
19.272,0.220904
19.273000000000003,0.141032
19.274,0.074333
19.275,0.117595
19.276,0.228394
19.277,0.113122
19.278,0.066755
19.279,-0.270927
19.28,-0.087119
19.281,0.105339
19.282,0.248795
19.283,0.061672
19.284,0.076215
19.285,-0.085269
19.286,0.014954
19.287000000000003,0.271553
19.288,-0.201553
19.289,0.464612
19.290000000000003,0.192989
19.291,-0.187443
19.292,-0.036384
19.293000000000003,0.008766
19.294,-0.048986
19.295,0.139962
19.296000000000003,-0.141607
19.297,0.036471
19.298,0.305479
19.299000000000003,-0.111997
19.3,-0.000437
19.301,-0.100482
19.302000000000003,-0.277354
19.303,0.276905
19.304,-0.009508
19.305000000000003,-0.322015
19.306,0.216281
19.307,0.042025
19.308,-0.134728
19.309,-0.075957
19.31,0.273034
19.311,0.321635
19.312,-0.092355
19.313,0.126142
19.314,-0.062955
19.315,0.151461
19.316000000000003,0.018317
19.317,-0.177338
19.318,-0.265872
19.319000000000003,-0.090923
19.32,-0.359543
19.321,0.437657
19.322000000000003,-0.034997
19.323,0.101456
19.324,-0.047778
19.325000000000003,-0.137521
19.326,-0.25158
19.327,-0.089905
19.328000000000003,-0.184473
19.329,-0.142347
19.33,0.265112
19.331000000000003,0.038666
19.332,0.155333
19.333,0.148209
19.334000000000003,0.224603
19.335,-0.040549
19.336,-0.247834
19.337000000000003,-0.187958
19.338,0.213335
19.339,0.132983
19.34,0.230754
19.341,-0.082955
19.342,-0.214903
19.343,0.09026
19.344,0.141868
19.345,0.254742
19.346,0.399352
19.347,0.12767
19.348000000000003,0.046451
19.349,-0.339559
19.35,-0.103353
19.351000000000003,-0.079295
19.352,-0.075802
19.353,-0.047899
19.354000000000003,-0.403021
19.355,0.072349
19.356,-0.006329
19.357000000000003,0.07802
19.358,0.072187
19.359,0.085309
19.360000000000003,-0.07804
19.361,0.086391
19.362,0.114275
19.363000000000003,0.125404
19.364,-0.10512
19.365,0.009387
19.366000000000003,0.108582
19.367,0.064964
19.368,0.055413
19.369000000000003,-0.1178
19.37,0.069836
19.371,0.300247
19.372,0.250278
19.373,0.087119
19.374,0.059993
19.375,-0.043361
19.376,0.150381
19.377,0.379715
19.378,0.197539
19.379,0.041635
19.380000000000003,0.011561
19.381,0.019521
19.382,0.242618
19.383000000000003,3e-05
19.384,-0.178652
19.385,0.386355
19.386000000000003,-0.043564
19.387,-0.014126
19.388,-0.184388
19.389000000000003,0.065969
19.39,-0.201176
19.391,0.216698
19.392000000000003,0.143243
19.393,0.022732
19.394,0.019461
19.395000000000003,-0.132071
19.396,-0.017562
19.397,-0.353768
19.398000000000003,-0.027638
19.399,-0.074775
19.4,0.347156
19.401000000000003,0.033189
19.402,-0.136366
19.403,-0.01303
19.404,-0.257136
19.405,0.147393
19.406,-0.046553
19.407,0.333911
19.408,0.150698
19.409,0.06088
19.41,-0.039498
19.411,0.166456
19.412000000000003,0.192636
19.413,-0.298924
19.414,-0.240314
19.415000000000003,-0.001643
19.416,0.088522
19.417,-0.009303
19.418000000000003,0.112273
19.419,-0.185273
19.42,-0.001864
19.421000000000003,-0.070995
19.422,0.201437
19.423,0.143347
19.424000000000003,-0.053018
19.425,0.050029
19.426,0.177395
19.427000000000003,0.205023
19.428,-0.050919
19.429,-0.063662
19.430000000000003,-0.081082
19.431,0.266773
19.432,0.276827
19.433,0.106305
19.434,0.066433
19.435,0.23814
19.436,0.200729
19.437,0.077105
19.438,-0.085774
19.439,0.234717
19.44,0.003465
19.441000000000003,0.329104
19.442,0.032327
19.443,-0.07528
19.444000000000003,0.102131
19.445,0.221042
19.446,-0.424843
19.447000000000003,0.127903
19.448,-0.029427
19.449,0.053167
19.450000000000003,-0.015606
19.451,-0.048531
19.452,0.579844
19.453000000000003,0.035165
19.454,0.303563
19.455,0.026035
19.456000000000003,-0.012667
19.457,0.361413
19.458,0.057792
19.459000000000003,0.189645
19.46,0.246314
19.461,0.398361
19.462000000000003,-0.007764
19.463,0.011545
19.464,0.02837
19.465,-0.307826
19.466,-0.316692
19.467,0.337087
19.468,-0.09575
19.469,0.262788
19.47,0.049308
19.471,-0.071913
19.472,-0.045424
19.473000000000003,0.195352
19.474,0.039261
19.475,0.058288
19.476000000000003,-0.089312
19.477,-0.033654
19.478,-0.181625
19.479000000000003,0.378428
19.48,0.363909
19.481,-0.135256
19.482000000000003,-0.10593
19.483,-0.018445
19.484,-0.446973
19.485000000000003,-0.08601
19.486,-0.018436
19.487,0.31562
19.488000000000003,0.375008
19.489,-0.034343
19.49,0.150073
19.491000000000003,0.173951
19.492,-0.222518
19.493,0.526362
19.494000000000003,-0.111586
19.495,-0.029693
19.496,-0.007816
19.497,0.304324
19.498,0.125283
19.499,0.306735
19.5,-0.098834
19.501,-0.228096
19.502,0.100541
19.503,-0.141397
19.504,-0.154206
19.505000000000003,0.320566
19.506,0.173348
19.507,-0.186249
19.508000000000003,0.281126
19.509,-0.063299
19.51,0.256869
19.511000000000003,-0.018117
19.512,-0.04006
19.513,0.231273
19.514000000000003,0.09572
19.515,0.101184
19.516,0.128435
19.517000000000003,0.251348
19.518,0.143528
19.519,0.161155
19.520000000000003,-0.030459
19.521,-0.192949
19.522,-0.168429
19.523000000000003,0.109947
19.524,0.057178
19.525,0.174585
19.526000000000003,-0.150555
19.527,0.316094
19.528,0.603063
19.529,-0.168416
19.53,0.250505
19.531,0.107794
19.532,0.321848
19.533,-0.064056
19.534,0.120831
19.535,-0.231107
19.536,0.13867
19.537000000000003,0.02944
19.538,0.511456
19.539,0.129139
19.540000000000003,0.130855
19.541,-0.309977
19.542,0.304443
19.543000000000003,0.065393
19.544,-0.2228
19.545,-0.150119
19.546000000000003,-0.324484
19.547,-0.011558
19.548,0.12093
19.549000000000003,-0.071122
19.55,0.092197
19.551,0.146495
19.552000000000003,0.084334
19.553,0.19657
19.554,0.468703
19.555000000000003,0.217346
19.556,0.130516
19.557,0.041736
19.558,0.443992
19.559,0.32136
19.56,-0.015712
19.561,0.115098
19.562,-0.109724
19.563,0.032786
19.564,-0.160387
19.565,-0.335579
19.566000000000003,-0.092607
19.567,0.033385
19.568,0.126149
19.569000000000003,-0.014538
19.57,0.294108
19.571,-0.262245
19.572000000000003,0.268361
19.573,0.481978
19.574,-0.048216
19.575000000000003,-0.036888
19.576,0.102572
19.577,-0.088487
19.578000000000003,-0.226268
19.579,0.153538
19.58,-0.027609
19.581000000000003,0.04329
19.582,-0.299492
19.583,0.260365
19.584000000000003,0.503312
19.585,0.33998
19.586,-0.140921
19.587000000000003,-0.069402
19.588,0.181637
19.589,-0.061762
19.59,0.087122
19.591,0.068324
19.592,-0.27812
19.593,0.331202
19.594,-0.065529
19.595,0.190908
19.596,-0.357316
19.597,-0.016406
19.598000000000003,-0.029047
19.599,0.261545
19.6,-0.295778
19.601000000000003,-0.211944
19.602,0.317836
19.603,-0.408828
19.604000000000003,-0.017674
19.605,0.148928
19.606,-0.049881
19.607000000000003,0.103861
19.608,-0.168027
19.609,0.11749
19.610000000000003,0.328227
19.611,-0.105163
19.612,0.09516
19.613000000000003,-0.10944
19.614,-0.04621
19.615,-0.093487
19.616000000000003,0.233903
19.617,0.395133
19.618,-0.116539
19.619000000000003,0.267917
19.62,-0.016645
19.621,0.256469
19.622,0.416911
19.623,-0.042878
19.624,0.032973
19.625,0.105916
19.626,0.156896
19.627,0.054278
19.628,0.219331
19.629,0.312653
19.630000000000003,-0.108145
19.631,0.405105
19.632,0.159631
19.633000000000003,-0.195666
19.634,0.085418
19.635,-0.063953
19.636000000000003,0.074421
19.637,-0.090741
19.638,-0.3092
19.639000000000003,-0.305226
19.64,-0.006065
19.641,-0.142333
19.642000000000003,-0.229941
19.643,0.033488
19.644,-0.110672
19.645000000000003,-0.026037
19.646,0.192355
19.647,-0.239723
19.648000000000003,-0.086391
19.649,-0.158108
19.65,-0.21257
19.651000000000003,-0.227751
19.652,-0.544928
19.653,0.0247
19.654,0.110172
19.655,0.158391
19.656,0.381395
19.657,0.091982
19.658,0.167214
19.659,0.088567
19.66,0.050782
19.661,-0.187399
19.662000000000003,0.139136
19.663,0.542803
19.664,0.606278
19.665000000000003,-0.336802
19.666,-0.226983
19.667,-0.086273
19.668000000000003,-0.208664
19.669,-0.02525
19.67,-0.225546
19.671000000000003,-0.097444
19.672,-0.140263
19.673,0.161019
19.674000000000003,-0.126859
19.675,-0.290719
19.676,0.124674
19.677000000000003,0.456508
19.678,0.290294
19.679,-0.353268
19.680000000000003,0.083557
19.681,0.129297
19.682,-0.441997
19.683000000000003,0.01556
19.684,-0.103408
19.685,0.088962
19.686,-0.194379
19.687,0.211261
19.688,0.181996
19.689,0.24221
19.69,-0.35075
19.691000000000003,-0.097039
19.692,0.037748
19.693,0.036733
19.694000000000003,0.074746
19.695,0.089006
19.696,-0.119424
19.697000000000003,-0.089641
19.698,0.087576
19.699,0.079103
19.700000000000003,0.243253
19.701,0.248467
19.702,-0.003892
19.703000000000003,0.235835
19.704,-0.075102
19.705,-0.017716
19.706000000000003,0.237129
19.707,0.246573
19.708,-0.113271
19.709000000000003,0.312437
19.71,0.123255
19.711,0.167998
19.712000000000003,-0.253383
19.713,0.14247
19.714,-0.0917
19.715,0.205059
19.716,0.390384
19.717,0.069474
19.718,0.090351
19.719,0.014861
19.72,0.209929
19.721,-0.047476
19.722,0.074558
19.723000000000003,0.20728
19.724,0.21339
19.725,0.075225
19.726000000000003,-0.042229
19.727,0.010236
19.728,0.036753
19.729000000000003,0.238711
19.73,0.068454
19.731,-0.078864
19.732000000000003,0.02408
19.733,0.200226
19.734,0.140492
19.735000000000003,-0.18575
19.736,-0.335021
19.737,0.155922
19.738000000000003,0.077294
19.739,-0.04729
19.74,-0.22112
19.741000000000003,-0.256458
19.742,-0.28842
19.743,-0.231263
19.744000000000003,0.514586
19.745,-0.035489
19.746,-0.027626
19.747,-0.001926
19.748,0.224994
19.749,0.158217
19.75,-0.032804
19.751,-0.123514
19.752,0.365313
19.753,0.360391
19.754,0.204483
19.755000000000003,-0.319029
19.756,-0.184461
19.757,0.100969
19.758000000000003,-0.060705
19.759,0.354064
19.76,-0.064676
19.761000000000003,0.307089
19.762,0.26409
19.763,0.291027
19.764000000000003,0.292953
19.765,0.468717
19.766,-0.044591
19.767000000000003,0.144032
19.768,0.15274
19.769,-0.253494
19.770000000000003,-0.121697
19.771,0.222821
19.772,0.231657
19.773000000000003,0.11764
19.774,-0.109549
19.775,0.125351
19.776000000000003,-0.286869
19.777,-0.174596
19.778,0.34568
19.779,0.158378
19.78,0.023925
19.781,0.405754
19.782,0.22105
19.783,0.128505
19.784,-0.249044
19.785,0.187674
19.786,-0.034529
19.787000000000003,-0.041669
19.788,-0.276546
19.789,0.292
19.790000000000003,-0.085831
19.791,-0.139009
19.792,0.101888
19.793000000000003,0.246321
19.794,-0.14114
19.795,-0.109479
19.796000000000003,-0.00347
19.797,0.289089
19.798,0.217569
19.799000000000003,0.217769
19.8,-0.156157
19.801,-0.16349
19.802000000000003,-0.031135
19.803,0.315156
19.804,0.288169
19.805000000000003,-0.013467
19.806,0.06292
19.807,-0.369869
19.808000000000003,0.046604
19.809,0.253387
19.81,0.268892
19.811,0.130225
19.812,-0.048672
19.813,0.12663
19.814,0.050702
19.815,0.173619
19.816000000000003,-0.142757
19.817,0.478452
19.818,0.052734
19.819000000000003,0.020083
19.82,-0.306066
19.821,0.112647
19.822000000000003,-0.011776
19.823,-0.061926
19.824,-0.122758
19.825000000000003,0.117542
19.826,-0.112184
19.827,0.182188
19.828000000000003,0.030146
19.829,0.04243
19.83,0.122625
19.831000000000003,-0.009303
19.832,0.215603
19.833,0.458071
19.834000000000003,0.093433
19.835,-0.217603
19.836,0.004593
19.837000000000003,0.100241
19.838,0.29144
19.839,0.46668
19.84,0.276782
19.841,0.160221
19.842,0.311532
19.843,0.134553
19.844,-0.031096
19.845,0.094095
19.846,0.12171
19.847,0.122656
19.848000000000003,-0.181816
19.849,-0.111127
19.85,0.174598
19.851000000000003,-0.270998
19.852,-0.229511
19.853,0.094649
19.854000000000003,-0.310775
19.855,-0.465244
19.856,0.033651
19.857000000000003,0.192955
19.858,-0.159341
19.859,-0.2003
19.860000000000003,0.157895
19.861,0.22118
19.862,-0.30862
19.863000000000003,0.167829
19.864,0.094277
19.865,-0.204486
19.866000000000003,-0.098907
19.867,-0.170369
19.868,-0.009374
19.869000000000003,0.119524
19.87,0.059434
19.871,0.041167
19.872,0.613076
19.873,0.144599
19.874,0.080486
19.875,-0.088648
19.876,-0.134111
19.877,0.480351
19.878,0.085701
19.879,0.129709
19.880000000000003,0.085895
19.881,-0.116738
19.882,-0.095919
19.883000000000003,0.264676
19.884,0.207288
19.885,0.120695
19.886000000000003,-0.107298
19.887,-0.099993
19.888,0.191401
19.889000000000003,-0.097372
19.89,0.253944
19.891,-0.079541
19.892000000000003,0.255639
19.893,-0.134734
19.894,0.170035
19.895000000000003,0.302691
19.896,0.147197
19.897,0.070702
19.898000000000003,0.063045
19.899,-0.029123
19.9,0.255175
19.901000000000003,0.074864
19.902,0.206101
19.903,-0.129063
19.904,-0.292435
19.905,-0.404703
19.906,0.044864
19.907,-0.270922
19.908,-0.056105
19.909,0.382865
19.91,-0.139952
19.911,0.092494
19.912000000000003,-0.052365
19.913,-0.18954
19.914,0.405136
19.915000000000003,-0.143006
19.916,-0.003982
19.917,-0.283693
19.918000000000003,0.124363
19.919,0.211704
19.92,-0.026743
19.921000000000003,-0.207081
19.922,0.119047
19.923,-0.036333
19.924000000000003,-0.231692
19.925,0.122185
19.926,-0.243138
19.927000000000003,0.037159
19.928,-0.197324
19.929,0.152024
19.930000000000003,-0.075343
19.931,0.031627
19.932,0.032779
19.933000000000003,-0.315125
19.934,0.197262
19.935,-0.045508
19.936,0.12418
19.937,-0.036283
19.938,0.260007
19.939,0.255377
19.94,0.287571
19.941000000000003,-0.170237
19.942,0.064003
19.943,-0.03409
19.944000000000003,-0.006058
19.945,-0.06651
19.946,-0.240749
19.947000000000003,-0.319808
19.948,0.107125
19.949,0.162452
19.950000000000003,-0.130582
19.951,0.024917
19.952,-0.045665
19.953000000000003,-0.087566
19.954,0.150857
19.955,-0.007119
19.956000000000003,0.060399
19.957,0.17
19.958,0.03799
19.959000000000003,0.064588
19.96,-0.13848
19.961,0.045737
19.962000000000003,0.300185
19.963,-0.08562
19.964,0.286353
19.965,-0.071883
19.966,-0.041124
19.967,-0.094649
19.968,-0.022345
19.969,-0.106381
19.97,0.193225
19.971,0.028222
19.972,0.169182
19.973000000000003,-0.103515
19.974,-0.019954
19.975,-0.064872
19.976000000000003,0.034425
19.977,-0.261081
19.978,-0.110366
19.979000000000003,0.204055
19.98,0.209869
19.981,0.143149
19.982000000000003,0.191309
19.983,0.306201
19.984,-0.010898
19.985000000000003,0.235732
19.986,0.372795
19.987,0.031674
19.988000000000003,0.250061
19.989,0.047208
19.99,-0.010671
19.991000000000003,-0.012989
19.992,-0.089456
19.993,-0.052091
19.994000000000003,-0.123115
19.995,0.063558
19.996,0.033172
19.997,-0.195991
19.998,-0.139311
19.999,0.190669
20.0,-0.027512
20.001,0.279192
20.002,0.158188
20.003,-0.240994
20.004,0.282057
20.005000000000003,0.13549
20.006,0.008574
20.007,0.242121
20.008000000000003,0.165536
20.009,-0.019159
20.01,0.108679
20.011000000000003,0.352587
20.012,0.10263
20.013,0.091653
20.014000000000003,0.050002
20.015,-0.062604
20.016,-0.209332
20.017000000000003,-0.075117
20.018,0.522663
20.019,0.139741
20.020000000000003,0.370296
20.021,-0.233672
20.022,-0.064426
20.023000000000003,0.139673
20.024,-0.089213
20.025,-0.146898
20.026000000000003,0.308504
20.027,0.364889
20.028,0.383461
20.029,-0.149328
20.03,0.147714
20.031,0.361274
20.032,-0.171216
20.033,-0.132745
20.034,0.317283
20.035,0.133539
20.036,-0.297929
20.037000000000003,0.118217
20.038,-0.136891
20.039,0.110024
20.040000000000003,0.086429
20.041,-0.096016
20.042,-0.153279
20.043000000000003,-0.066894
20.044,0.369072
20.045,0.108121
20.046000000000003,-0.099524
20.047,-0.17665
20.048,0.27318
20.049000000000003,0.084112
20.05,0.185666
20.051,-0.405173
20.052000000000003,0.177621
20.053,0.046771
20.054,-0.022299
20.055000000000003,0.175555
20.056,0.351558
20.057,0.134517
20.058000000000003,-0.030701
20.059,0.027641
20.06,0.058226
20.061,0.146147
20.062,-0.217129
20.063,0.075726
20.064,-0.132999
20.065,0.096133
20.066000000000003,0.257519
20.067,-0.227986
20.068,0.14514
20.069000000000003,-0.130582
20.07,0.396055
20.071,-0.148946
20.072000000000003,-0.138731
20.073,0.0615
20.074,-0.102644
20.075000000000003,-0.076698
20.076,-0.289294
20.077,0.051926
20.078000000000003,0.111581
20.079,0.381197
20.08,-0.373426
20.081000000000003,0.001749
20.082,0.337595
20.083,0.05511
20.084000000000003,0.056819
20.085,-0.102878
20.086,0.155538
20.087000000000003,-0.046517
20.088,0.378667
20.089,0.036399
20.090000000000003,0.332674
20.091,0.026237
20.092,0.009489
20.093,-0.160809
20.094,-0.147968
20.095,-0.304237
20.096,0.104378
20.097,0.178097
20.098000000000003,0.106215
20.099,0.522232
20.1,-0.071306
20.101000000000003,0.233097
20.102,-0.096126
20.103,-0.053975
20.104000000000003,-0.16313
20.105,-0.186281
20.106,0.243246
20.107000000000003,0.272748
20.108,0.140633
20.109,0.135717
20.110000000000003,0.285713
20.111,-0.433806
20.112,-0.092163
20.113000000000003,-0.031448
20.114,0.470618
20.115,-0.045033
